Geschlecht,Alter,Kinder,Familienstand,Berufstaetig,Einkaufstag,Einkaufsuhrzeit,Wohnort,Haushaltsnettoeinkommen,Stammkunde,Einkaufssumme,Elektrowerkzeuge,Eisenwaren,Handwerkzeuge,Sanitaermaterial,Schliesstechnik,Fliesen,Farben,Armaturen,Renovierung,Elektromaterial,Baustoffe,Holz,Bodenbelag,Leuchten,Aktionsware
w,18-30,ja,Partnerschaft,nein,Samstag,12-14 Uhr,10 - 25 km,2000-<3200,> 5,193,0,6,5,21,42,44,0,172,126,0,0,40,0,0,0
w,41-50,nein,ledig,ja,Mittwoch,>17 Uhr,< 10 km,>4500,> 5,365,0,0,0,26,0,21,0,70,0,94,102,0,0,0,143
m,18-30,ja,ledig,ja,Mittwoch,10-12 Uhr,< 10 km,2000-<3200,> 5,502,0,0,27,144,8,0,0,366,0,0,0,56,267,0,0
m,>60,nein,Partnerschaft,ja,Montag,>17 Uhr,< 10 km,<1000,1 bis 5,287,0,0,7,0,0,0,57,0,74,15,93,17,0,0,84
w,31-40,ja,ledig,nein,Samstag,>17 Uhr,< 10 km,>4500,1 bis 5,568,234,0,5,51,0,240,0,84,0,210,68,0,0,69,0
m,18-30,ja,Partnerschaft,ja,Samstag,>17 Uhr,< 10 km,1000-<2000,> 5,116,0,0,0,56,0,0,0,212,264,60,0,0,0,28,0
w,31-40,ja,ledig,ja,Dienstag,12-14 Uhr,10 - 25 km,3200-<4500,1 bis 5,554,0,15,24,38,20,207,0,67,0,37,178,48,0,93,218
w,>60,ja,Partnerschaft,ja,Mittwoch,>17 Uhr,10 - 25 km,1000-<2000,0,305,0,5,27,0,0,0,0,0,0,0,186,0,0,0,114
w,31-40,nein,ledig,ja,Samstag,10-12 Uhr,< 10 km,2000-<3200,1 bis 5,338,0,6,0,51,56,170,0,0,166,0,8,0,0,0,107
m,31-40,ja,Partnerschaft,ja,Samstag,>17 Uhr,10 - 25 km,<1000,> 5,24,0,21,16,0,0,0,0,0,82,3,0,0,0,3,0
m,41-50,nein,ledig,nein,Donnerstag,>17 Uhr,10 - 25 km,2000-<3200,> 5,626,0,0,0,0,0,0,0,0,0,0,362,0,0,0,264
w,41-50,nein,Partnerschaft,nein,Freitag,>17 Uhr,10 - 25 km,3200-<4500,> 5,163,0,4,0,57,23,0,0,91,19,0,0,26,57,0,0
m,18-30,nein,Partnerschaft,ja,Mittwoch,12-14 Uhr,> 25 km,1000-<2000,> 5,430,0,18,0,0,50,0,0,0,150,88,250,0,0,2,0
m,>60,ja,ledig,ja,Dienstag,10-12 Uhr,< 10 km,<1000,> 5,156,138,18,42,0,57,0,0,0,0,0,0,0,0,0,0
m,31-40,nein,Partnerschaft,nein,Dienstag,10-12 Uhr,< 10 km,1000-<2000,1 bis 5,362,0,0,0,42,0,177,0,0,42,50,0,0,270,0,0
m,18-30,nein,Partnerschaft,ja,Freitag,10-12 Uhr,< 10 km,>4500,0,75,0,12,7,60,37,140,0,0,0,0,0,0,0,3,0
m,>60,ja,Partnerschaft,nein,Donnerstag,>17 Uhr,10 - 25 km,3200-<4500,1 bis 5,736,0,18,0,0,0,290,0,0,0,0,238,0,104,0,86
w,31-40,nein,ledig,nein,Dienstag,10-12 Uhr,< 10 km,3200-<4500,0,417,0,0,0,43,0,183,0,194,0,60,246,68,0,92,0
m,18-30,ja,Partnerschaft,ja,Donnerstag,>17 Uhr,< 10 km,<1000,> 5,668,231,9,0,0,75,0,50,0,0,0,378,0,0,0,0
m,41-50,nein,ledig,ja,Samstag,14-17 Uhr,< 10 km,1000-<2000,> 5,179,0,0,0,0,0,89,0,0,90,0,0,0,0,0,0
m,>60,nein,Partnerschaft,ja,Freitag,14-17 Uhr,10 - 25 km,2000-<3200,> 5,223,0,0,0,90,0,0,0,5,0,0,0,15,0,0,118
w,31-40,ja,ledig,nein,Samstag,>17 Uhr,< 10 km,1000-<2000,> 5,476,0,0,4,75,0,210,136,52,0,0,0,0,0,0,261
m,>60,nein,Partnerschaft,ja,Samstag,>17 Uhr,10 - 25 km,1000-<2000,> 5,119,0,10,9,0,0,0,0,0,46,0,0,63,0,0,0
m,18-30,ja,Partnerschaft,ja,Donnerstag,10-12 Uhr,< 10 km,3200-<4500,0,154,0,0,18,0,0,0,0,0,69,88,0,0,0,31,0
w,>60,nein,Partnerschaft,nein,Samstag,>17 Uhr,< 10 km,>4500,> 5,699,0,12,0,0,74,0,0,0,249,0,252,0,0,0,186
m,>60,nein,ledig,ja,Samstag,12-14 Uhr,> 25 km,<1000,1 bis 5,646,47,2,33,108,69,0,0,0,102,0,242,0,0,0,69
m,31-40,ja,ledig,ja,Mittwoch,14-17 Uhr,10 - 25 km,1000-<2000,> 5,248,48,0,16,0,0,0,96,0,88,0,0,0,0,0,0
w,>60,nein,Partnerschaft,ja,Dienstag,12-14 Uhr,< 10 km,2000-<3200,> 5,286,0,0,20,62,0,447,0,177,0,0,0,0,0,0,204
m,18-30,ja,ledig,ja,Mittwoch,>17 Uhr,10 - 25 km,1000-<2000,> 5,702,0,12,9,12,93,0,0,0,0,0,0,153,0,0,91
m,18-30,ja,ledig,ja,Samstag,>17 Uhr,10 - 25 km,1000-<2000,> 5,178,0,9,9,36,0,97,0,0,56,45,0,0,0,0,0
w,31-40,nein,ledig,nein,Samstag,12-14 Uhr,< 10 km,3200-<4500,> 5,577,152,3,0,0,32,0,0,0,0,0,207,0,0,0,207
m,18-30,nein,Partnerschaft,nein,Montag,12-14 Uhr,> 25 km,2000-<3200,1 bis 5,301,0,0,0,0,96,124,0,0,57,0,0,24,0,0,0
m,18-30,nein,Partnerschaft,ja,Mittwoch,>17 Uhr,> 25 km,1000-<2000,> 5,178,120,18,24,40,51,188,0,204,0,0,0,0,0,0,0
w,18-30,nein,ledig,ja,Samstag,14-17 Uhr,< 10 km,2000-<3200,1 bis 5,169,0,0,0,0,32,0,0,0,0,0,0,42,0,0,95
m,18-30,nein,ledig,nein,Montag,>17 Uhr,< 10 km,1000-<2000,1 bis 5,31,0,10,4,0,33,0,0,0,183,21,0,0,0,0,0
m,31-40,nein,ledig,ja,Mittwoch,>17 Uhr,> 25 km,3200-<4500,> 5,356,0,20,30,39,60,237,0,0,90,129,0,0,0,22,168
w,18-30,nein,Partnerschaft,ja,Samstag,10-12 Uhr,< 10 km,2000-<3200,0,160,16,4,15,0,81,0,0,0,198,42,0,0,83,22,0
m,>60,nein,ledig,ja,Freitag,>17 Uhr,< 10 km,>4500,1 bis 5,185,56,0,0,0,0,0,0,0,0,0,120,9,0,0,0
m,41-50,nein,Partnerschaft,nein,Dienstag,<10 Uhr,< 10 km,3200-<4500,0,444,156,6,24,0,24,0,0,0,14,36,0,0,0,10,246
m,18-30,nein,Partnerschaft,ja,Freitag,<10 Uhr,10 - 25 km,1000-<2000,1 bis 5,222,0,9,10,0,0,0,0,0,44,18,0,0,0,0,195
m,31-40,nein,ledig,ja,Montag,10-12 Uhr,> 25 km,2000-<3200,0,56,0,5,12,0,84,0,0,0,0,0,0,0,0,0,0
w,51-60,ja,Partnerschaft,ja,Samstag,<10 Uhr,< 10 km,2000-<3200,1 bis 5,243,0,2,27,20,0,58,0,0,142,6,0,0,0,69,108
w,>60,nein,ledig,ja,Freitag,>17 Uhr,< 10 km,>4500,> 5,206,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0
m,>60,nein,ledig,ja,Samstag,>17 Uhr,< 10 km,>4500,1 bis 5,93,0,0,14,0,0,0,0,0,0,79,0,0,0,25,0
m,51-60,ja,Partnerschaft,ja,Montag,10-12 Uhr,< 10 km,3200-<4500,> 5,493,0,24,0,0,16,0,0,0,84,71,366,0,0,68,0
w,>60,nein,Partnerschaft,ja,Dienstag,>17 Uhr,< 10 km,1000-<2000,> 5,388,0,0,0,0,0,0,0,0,29,0,309,50,0,0,0
m,18-30,nein,ledig,ja,Mittwoch,>17 Uhr,< 10 km,2000-<3200,> 5,116,0,15,0,0,44,0,0,0,207,19,0,18,0,52,64
m,>60,nein,Partnerschaft,ja,Montag,>17 Uhr,< 10 km,1000-<2000,0,221,0,6,9,0,13,0,0,0,243,59,156,0,0,110,0
w,41-50,nein,ledig,ja,Samstag,>17 Uhr,< 10 km,<1000,> 5,293,0,5,11,76,81,0,0,375,0,19,0,0,0,0,90
w,>60,ja,Partnerschaft,ja,Donnerstag,>17 Uhr,< 10 km,<1000,1 bis 5,131,0,0,6,0,0,0,0,0,0,0,105,20,0,0,0
w,31-40,nein,ledig,ja,Samstag,>17 Uhr,< 10 km,1000-<2000,1 bis 5,289,0,0,0,0,0,0,0,0,82,0,178,0,0,29,0
m,18-30,ja,Partnerschaft,nein,Freitag,<10 Uhr,10 - 25 km,1000-<2000,1 bis 5,344,0,3,0,0,0,0,0,0,81,224,0,75,0,52,0
w,41-50,nein,ledig,ja,Samstag,>17 Uhr,10 - 25 km,2000-<3200,> 5,530,0,0,0,35,0,0,0,18,0,0,101,64,330,0,0
m,41-50,nein,ledig,ja,Mittwoch,12-14 Uhr,< 10 km,2000-<3200,> 5,571,146,26,16,0,46,0,0,0,144,0,0,54,0,0,154
w,18-30,nein,Partnerschaft,nein,Samstag,10-12 Uhr,10 - 25 km,2000-<3200,1 bis 5,93,0,0,10,0,0,0,0,0,0,0,83,0,0,0,0
m,18-30,ja,ledig,nein,Dienstag,10-12 Uhr,< 10 km,2000-<3200,1 bis 5,88,0,0,0,0,0,0,0,0,81,48,40,0,0,25,0
m,41-50,ja,Partnerschaft,ja,Freitag,<10 Uhr,< 10 km,2000-<3200,1 bis 5,251,0,4,0,0,0,0,0,0,72,17,0,0,0,37,102
m,18-30,nein,Partnerschaft,ja,Freitag,>17 Uhr,< 10 km,3200-<4500,> 5,462,0,5,0,51,75,62,0,0,32,126,166,0,0,90,0
m,31-40,nein,ledig,nein,Samstag,12-14 Uhr,< 10 km,2000-<3200,1 bis 5,26,0,6,57,0,23,0,0,0,0,0,0,0,0,0,0
m,>60,ja,ledig,ja,Dienstag,>17 Uhr,10 - 25 km,1000-<2000,1 bis 5,22,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
w,18-30,nein,ledig,ja,Dienstag,<10 Uhr,10 - 25 km,2000-<3200,> 5,140,0,0,0,31,0,146,0,296,0,0,0,11,0,0,0
m,41-50,nein,Partnerschaft,nein,Freitag,<10 Uhr,< 10 km,1000-<2000,> 5,218,0,0,0,0,0,0,0,0,62,0,126,0,0,30,0
w,>60,ja,Partnerschaft,nein,Montag,14-17 Uhr,10 - 25 km,2000-<3200,1 bis 5,735,0,12,15,0,0,0,0,0,77,0,175,0,159,0,312
w,51-60,ja,Partnerschaft,ja,Montag,14-17 Uhr,10 - 25 km,3200-<4500,> 5,783,0,0,0,0,0,0,0,0,138,0,369,0,0,0,276
w,18-30,ja,ledig,nein,Samstag,>17 Uhr,10 - 25 km,1000-<2000,0,682,0,27,0,0,0,0,0,0,0,68,306,0,0,0,255
m,>60,nein,Partnerschaft,ja,Samstag,>17 Uhr,< 10 km,1000-<2000,1 bis 5,642,0,15,22,45,30,0,0,182,69,114,381,0,0,18,0
w,18-30,nein,ledig,ja,Freitag,12-14 Uhr,> 25 km,1000-<2000,0,276,0,0,8,69,2,40,0,0,0,0,0,63,50,84,0
w,>60,nein,ledig,nein,Freitag,14-17 Uhr,> 25 km,2000-<3200,> 5,138,0,8,12,30,0,38,0,258,26,0,0,0,0,0,74
m,31-40,nein,ledig,nein,Donnerstag,<10 Uhr,10 - 25 km,1000-<2000,1 bis 5,388,0,0,36,0,64,228,0,0,60,0,0,0,0,0,0
m,31-40,ja,Partnerschaft,ja,Freitag,10-12 Uhr,< 10 km,>4500,1 bis 5,278,180,2,0,0,123,0,0,0,96,0,0,0,0,0,0
m,>60,nein,ledig,ja,Dienstag,10-12 Uhr,< 10 km,<1000,1 bis 5,308,0,0,0,30,38,0,0,357,121,108,132,0,0,0,0
m,18-30,ja,ledig,nein,Samstag,10-12 Uhr,> 25 km,>4500,1 bis 5,126,22,5,17,54,0,0,0,200,0,0,0,45,0,0,0
m,41-50,ja,ledig,ja,Montag,<10 Uhr,10 - 25 km,>4500,0,267,94,15,21,0,54,0,0,0,0,0,120,32,0,0,0
m,>60,ja,ledig,ja,Montag,>17 Uhr,< 10 km,1000-<2000,> 5,802,57,0,7,32,0,0,0,33,86,0,92,48,63,0,417
m,41-50,ja,ledig,ja,Mittwoch,14-17 Uhr,< 10 km,3200-<4500,1 bis 5,72,0,0,32,0,0,0,0,0,40,0,0,0,0,0,0
m,>60,nein,Partnerschaft,ja,Mittwoch,>17 Uhr,10 - 25 km,1000-<2000,1 bis 5,145,0,15,24,16,0,71,0,220,0,0,114,0,0,0,0
w,>60,nein,Partnerschaft,ja,Freitag,>17 Uhr,10 - 25 km,<1000,0,428,0,9,5,0,44,0,0,252,92,0,75,0,0,0,0
w,31-40,nein,Partnerschaft,ja,Montag,<10 Uhr,< 10 km,1000-<2000,> 5,356,0,0,42,27,0,136,0,0,0,0,284,0,0,0,3
w,>60,nein,ledig,ja,Mittwoch,>17 Uhr,< 10 km,1000-<2000,> 5,119,0,21,33,0,18,0,0,0,69,44,0,54,0,112,0
m,>60,nein,Partnerschaft,nein,Dienstag,>17 Uhr,< 10 km,1000-<2000,> 5,204,0,0,18,90,18,0,0,282,0,0,0,0,0,78,0
w,18-30,nein,ledig,ja,Samstag,10-12 Uhr,> 25 km,<1000,1 bis 5,908,0,0,0,80,0,201,228,148,0,168,240,0,0,0,192
w,>60,nein,ledig,ja,Samstag,>17 Uhr,10 - 25 km,2000-<3200,> 5,129,0,18,26,0,32,0,0,0,0,0,111,0,0,0,0
w,18-30,ja,ledig,ja,Dienstag,10-12 Uhr,< 10 km,2000-<3200,> 5,350,0,15,24,0,48,0,0,0,0,0,291,0,0,35,0
w,31-40,nein,Partnerschaft,ja,Samstag,>17 Uhr,< 10 km,2000-<3200,1 bis 5,534,0,0,0,16,69,132,0,160,49,96,59,24,0,0,0
m,31-40,ja,Partnerschaft,nein,Montag,10-12 Uhr,> 25 km,1000-<2000,0,186,0,0,0,84,0,0,0,0,0,0,0,33,0,0,0
w,41-50,ja,Partnerschaft,ja,Freitag,>17 Uhr,> 25 km,<1000,0,502,0,0,0,0,0,0,0,0,0,0,324,66,112,0,0
w,>60,ja,ledig,ja,Dienstag,<10 Uhr,< 10 km,1000-<2000,> 5,300,0,6,9,29,48,0,0,192,0,0,31,0,0,0,234
m,31-40,nein,Partnerschaft,nein,Mittwoch,>17 Uhr,< 10 km,1000-<2000,0,238,0,0,14,50,93,103,0,102,0,0,81,0,0,0,0
m,>60,nein,ledig,ja,Montag,<10 Uhr,> 25 km,1000-<2000,1 bis 5,256,44,0,0,135,0,225,0,168,180,35,0,42,0,81,0
m,51-60,ja,Partnerschaft,nein,Freitag,14-17 Uhr,10 - 25 km,<1000,> 5,758,72,0,0,0,0,0,204,0,0,0,285,19,0,0,178
m,41-50,ja,Partnerschaft,nein,Montag,10-12 Uhr,< 10 km,1000-<2000,> 5,428,0,0,2,0,0,0,0,0,68,0,358,0,0,0,0
m,>60,ja,Partnerschaft,ja,Freitag,10-12 Uhr,> 25 km,2000-<3200,1 bis 5,181,0,4,14,70,20,12,0,336,0,0,90,0,0,0,17
w,18-30,nein,Partnerschaft,ja,Samstag,10-12 Uhr,< 10 km,2000-<3200,0,493,0,0,34,57,0,164,0,210,81,0,261,60,0,0,0
m,51-60,nein,ledig,ja,Samstag,>17 Uhr,10 - 25 km,2000-<3200,1 bis 5,294,0,0,0,20,0,0,0,0,0,0,0,26,0,0,248
m,>60,ja,ledig,ja,Mittwoch,>17 Uhr,> 25 km,3200-<4500,> 5,99,0,15,10,0,0,0,0,0,74,50,0,0,0,24,0
m,41-50,nein,ledig,nein,Freitag,>17 Uhr,10 - 25 km,2000-<3200,1 bis 5,44,0,12,6,0,23,0,2,0,0,0,0,0,0,0,30
m,>60,ja,ledig,ja,Samstag,<10 Uhr,10 - 25 km,>4500,> 5,605,74,0,0,0,12,0,0,0,0,126,96,0,0,63,297
w,51-60,ja,Partnerschaft,nein,Samstag,14-17 Uhr,< 10 km,<1000,1 bis 5,428,0,15,48,150,0,0,0,225,0,0,236,11,0,0,0
w,31-40,ja,ledig,ja,Samstag,10-12 Uhr,< 10 km,1000-<2000,> 5,231,0,0,0,111,0,0,0,120,0,0,0,0,0,0,0
m,41-50,nein,Partnerschaft,nein,Donnerstag,14-17 Uhr,< 10 km,3200-<4500,0,450,162,3,0,21,18,112,0,132,0,0,74,0,0,0,190
m,>60,ja,Partnerschaft,nein,Dienstag,>17 Uhr,< 10 km,1000-<2000,0,385,0,0,33,74,0,162,0,0,0,0,141,25,27,0,85
w,18-30,nein,Partnerschaft,nein,Freitag,>17 Uhr,10 - 25 km,3200-<4500,0,614,81,4,8,58,56,68,0,112,96,74,216,0,0,0,106
m,18-30,ja,ledig,ja,Dienstag,12-14 Uhr,< 10 km,2000-<3200,1 bis 5,132,0,0,0,69,0,0,0,0,160,26,0,0,0,0,37
w,18-30,ja,Partnerschaft,ja,Samstag,10-12 Uhr,< 10 km,<1000,> 5,534,0,8,0,48,90,231,0,186,0,0,0,0,192,0,216
m,18-30,ja,Partnerschaft,nein,Samstag,10-12 Uhr,10 - 25 km,3200-<4500,1 bis 5,456,0,0,0,54,0,0,0,0,52,81,321,0,0,17,0
m,51-60,ja,Partnerschaft,nein,Samstag,12-14 Uhr,> 25 km,2000-<3200,> 5,362,0,0,0,63,0,134,0,60,86,61,88,0,0,0,150
w,31-40,ja,ledig,ja,Samstag,>17 Uhr,< 10 km,<1000,> 5,192,0,3,12,0,14,0,0,0,0,0,0,48,0,0,105
m,18-30,ja,ledig,ja,Mittwoch,>17 Uhr,< 10 km,2000-<3200,0,676,0,0,0,0,0,0,0,0,0,58,294,78,0,63,246
m,41-50,nein,Partnerschaft,nein,Montag,12-14 Uhr,< 10 km,3200-<4500,> 5,177,0,18,15,0,0,0,0,0,35,159,0,0,0,44,0
m,18-30,nein,ledig,nein,Montag,<10 Uhr,< 10 km,2000-<3200,0,376,0,0,36,26,46,180,20,192,0,0,76,0,0,0,172
w,41-50,ja,Partnerschaft,ja,Freitag,14-17 Uhr,10 - 25 km,3200-<4500,> 5,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
m,18-30,nein,ledig,ja,Samstag,10-12 Uhr,10 - 25 km,2000-<3200,0,867,0,11,3,82,0,0,0,0,0,64,0,0,345,0,186
m,31-40,nein,Partnerschaft,ja,Samstag,>17 Uhr,< 10 km,1000-<2000,1 bis 5,387,0,0,4,60,23,0,0,222,0,0,282,18,0,0,0
m,>60,nein,ledig,ja,Mittwoch,14-17 Uhr,10 - 25 km,1000-<2000,1 bis 5,204,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0
m,>60,nein,Partnerschaft,nein,Samstag,12-14 Uhr,> 25 km,3200-<4500,0,243,184,8,14,0,0,0,0,0,0,0,0,0,0,0,51
m,18-30,ja,ledig,ja,Samstag,>17 Uhr,< 10 km,1000-<2000,1 bis 5,305,0,3,51,0,0,32,0,0,188,114,0,0,0,0,156
m,>60,ja,Partnerschaft,ja,Freitag,10-12 Uhr,< 10 km,2000-<3200,0,131,0,0,10,39,58,80,0,0,18,24,0,0,0,72,0
m,41-50,nein,Partnerschaft,ja,Mittwoch,>17 Uhr,< 10 km,1000-<2000,> 5,472,0,0,0,0,0,0,64,0,130,3,165,44,0,0,0
m,>60,ja,Partnerschaft,ja,Montag,>17 Uhr,< 10 km,<1000,1 bis 5,207,0,0,0,0,27,0,0,0,0,132,0,0,0,28,0
m,>60,ja,ledig,ja,Montag,14-17 Uhr,10 - 25 km,1000-<2000,1 bis 5,279,192,14,0,0,0,0,0,0,48,0,0,0,25,0,0
m,41-50,ja,Partnerschaft,ja,Dienstag,14-17 Uhr,10 - 25 km,3200-<4500,> 5,184,0,9,0,28,0,142,0,182,33,0,92,22,0,0,0
m,18-30,ja,ledig,nein,Dienstag,14-17 Uhr,< 10 km,1000-<2000,> 5,668,0,5,0,54,0,90,0,0,267,222,303,0,0,96,84
m,18-30,nein,Partnerschaft,ja,Donnerstag,>17 Uhr,< 10 km,2000-<3200,0,267,0,6,7,0,12,0,0,0,0,0,230,19,0,0,0
w,18-30,nein,Partnerschaft,ja,Donnerstag,<10 Uhr,< 10 km,>4500,> 5,192,0,8,48,0,81,0,0,0,0,0,184,0,0,0,0
m,51-60,ja,Partnerschaft,ja,Freitag,12-14 Uhr,10 - 25 km,2000-<3200,> 5,255,0,0,0,0,0,0,0,0,45,255,0,0,0,54,0
w,18-30,ja,ledig,ja,Freitag,10-12 Uhr,10 - 25 km,1000-<2000,> 5,275,0,0,0,0,81,0,0,0,0,0,0,0,0,0,194
m,18-30,ja,Partnerschaft,ja,Samstag,12-14 Uhr,> 25 km,2000-<3200,> 5,303,0,21,12,34,66,112,0,36,0,0,0,0,0,0,230
m,>60,nein,ledig,nein,Montag,14-17 Uhr,< 10 km,2000-<3200,> 5,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m,18-30,nein,Partnerschaft,nein,Dienstag,12-14 Uhr,< 10 km,1000-<2000,1 bis 5,95,0,8,0,0,26,0,0,0,0,0,0,0,0,0,71
m,>60,ja,ledig,nein,Freitag,14-17 Uhr,< 10 km,1000-<2000,> 5,77,0,22,3,0,78,0,34,0,154,21,0,0,0,102,0
m,41-50,nein,ledig,ja,Freitag,12-14 Uhr,10 - 25 km,2000-<3200,1 bis 5,455,0,0,0,76,0,64,0,286,174,0,37,0,0,0,0
m,18-30,ja,ledig,nein,Dienstag,<10 Uhr,< 10 km,3200-<4500,1 bis 5,69,0,2,8,0,0,0,0,0,0,35,0,0,0,54,0
m,18-30,nein,Partnerschaft,nein,Montag,>17 Uhr,< 10 km,1000-<2000,> 5,424,64,0,0,0,0,0,0,0,0,0,360,0,0,0,0
m,>60,nein,Partnerschaft,nein,Dienstag,>17 Uhr,> 25 km,2000-<3200,1 bis 5,746,267,0,0,0,0,0,0,0,148,0,81,0,122,0,128
m,18-30,ja,ledig,nein,Samstag,12-14 Uhr,< 10 km,2000-<3200,0,329,0,4,30,0,20,255,0,0,0,70,0,0,0,63,0
w,31-40,ja,ledig,nein,Freitag,12-14 Uhr,10 - 25 km,1000-<2000,0,601,0,0,0,123,78,246,0,186,0,180,156,0,0,100,0
m,18-30,ja,ledig,ja,Mittwoch,14-17 Uhr,< 10 km,1000-<2000,> 5,517,0,3,34,48,51,112,0,201,0,64,0,111,0,84,0
w,>60,nein,ledig,nein,Montag,10-12 Uhr,10 - 25 km,2000-<3200,1 bis 5,259,74,9,8,0,105,0,0,0,0,0,170,0,0,0,0
w,31-40,nein,ledig,nein,Freitag,14-17 Uhr,< 10 km,>4500,1 bis 5,322,0,10,0,58,156,0,0,0,140,0,114,0,0,0,0
w,>60,ja,Partnerschaft,nein,Samstag,12-14 Uhr,10 - 25 km,1000-<2000,1 bis 5,524,54,4,0,0,28,0,38,0,150,0,249,0,0,0,0
m,41-50,nein,ledig,nein,Dienstag,>17 Uhr,< 10 km,3200-<4500,> 5,376,0,0,0,108,52,55,0,104,0,0,216,0,0,0,0
w,41-50,nein,Partnerschaft,ja,Freitag,>17 Uhr,< 10 km,3200-<4500,1 bis 5,198,0,0,36,0,0,0,57,0,162,11,94,0,0,51,0
w,>60,nein,Partnerschaft,nein,Dienstag,<10 Uhr,< 10 km,1000-<2000,0,542,63,0,0,33,0,196,0,85,8,0,114,10,162,0,152
w,31-40,nein,Partnerschaft,nein,Samstag,>17 Uhr,< 10 km,1000-<2000,1 bis 5,417,0,0,0,27,0,183,0,198,0,0,267,0,0,0,123
m,31-40,nein,ledig,nein,Montag,>17 Uhr,< 10 km,1000-<2000,> 5,351,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0
m,31-40,ja,ledig,ja,Freitag,12-14 Uhr,10 - 25 km,2000-<3200,1 bis 5,205,0,0,0,57,0,198,0,0,42,0,70,36,0,0,0
m,41-50,ja,Partnerschaft,ja,Freitag,14-17 Uhr,< 10 km,1000-<2000,> 5,130,0,12,0,93,18,231,25,64,0,0,0,0,0,0,0
w,31-40,ja,ledig,ja,Freitag,14-17 Uhr,10 - 25 km,2000-<3200,> 5,434,20,5,28,112,64,0,0,0,100,0,129,23,0,0,0
w,51-60,nein,ledig,nein,Freitag,>17 Uhr,10 - 25 km,2000-<3200,0,483,0,2,0,0,94,0,0,0,0,0,166,8,0,0,208
m,>60,nein,ledig,nein,Donnerstag,<10 Uhr,< 10 km,2000-<3200,> 5,685,0,9,8,41,0,84,0,98,70,0,114,0,0,0,0
m,18-30,nein,ledig,ja,Mittwoch,>17 Uhr,< 10 km,>4500,> 5,462,0,3,0,0,96,174,0,0,153,63,176,0,0,29,46
w,>60,ja,Partnerschaft,nein,Dienstag,>17 Uhr,< 10 km,3200-<4500,1 bis 5,369,0,0,24,0,0,0,0,0,75,0,0,0,0,0,270
m,>60,ja,Partnerschaft,ja,Dienstag,>17 Uhr,10 - 25 km,<1000,> 5,340,11,2,14,0,68,0,0,0,67,78,141,0,84,60,24
m,31-40,nein,Partnerschaft,nein,Freitag,14-17 Uhr,< 10 km,<1000,1 bis 5,303,0,0,0,0,0,84,0,0,0,0,0,0,0,0,219
m,31-40,nein,Partnerschaft,ja,Donnerstag,<10 Uhr,10 - 25 km,<1000,> 5,493,0,0,18,0,0,0,0,38,49,0,24,0,0,34,330
w,>60,nein,ledig,ja,Montag,<10 Uhr,< 10 km,3200-<4500,> 5,223,0,0,10,99,0,0,0,136,0,19,0,0,0,141,95
m,>60,nein,ledig,ja,Freitag,14-17 Uhr,10 - 25 km,1000-<2000,> 5,149,0,12,6,0,18,0,0,0,0,0,0,0,0,87,50
m,18-30,ja,ledig,ja,Dienstag,>17 Uhr,10 - 25 km,1000-<2000,> 5,530,0,4,17,94,14,0,0,150,66,0,0,0,0,0,366
m,51-60,ja,ledig,ja,Montag,14-17 Uhr,< 10 km,2000-<3200,1 bis 5,171,0,0,0,105,0,234,0,0,0,0,66,0,0,0,0
m,31-40,nein,Partnerschaft,ja,Dienstag,<10 Uhr,10 - 25 km,1000-<2000,1 bis 5,76,0,3,13,0,22,0,0,0,0,0,0,7,66,0,0
m,51-60,nein,Partnerschaft,ja,Mittwoch,>17 Uhr,< 10 km,>4500,> 5,489,0,0,13,14,0,59,0,0,354,110,322,0,0,0,0
m,18-30,ja,ledig,ja,Dienstag,>17 Uhr,10 - 25 km,<1000,0,45,0,0,6,39,0,0,0,0,0,0,0,0,0,0,0
w,>60,nein,ledig,ja,Freitag,14-17 Uhr,< 10 km,2000-<3200,> 5,12,0,12,0,0,16,0,0,0,0,0,0,0,0,0,0
w,31-40,ja,ledig,nein,Montag,14-17 Uhr,10 - 25 km,3200-<4500,> 5,102,0,0,0,22,0,132,0,369,66,0,0,14,0,0,0
m,18-30,nein,Partnerschaft,ja,Mittwoch,>17 Uhr,< 10 km,2000-<3200,> 5,59,0,0,0,0,15,0,0,0,0,0,0,44,0,0,0
m,18-30,nein,ledig,ja,Montag,12-14 Uhr,< 10 km,1000-<2000,> 5,368,0,14,0,0,31,0,0,0,78,0,40,38,0,0,196
m,41-50,nein,ledig,nein,Dienstag,12-14 Uhr,10 - 25 km,1000-<2000,0,75,0,6,24,0,69,0,0,0,0,0,55,0,0,0,0
m,31-40,nein,ledig,ja,Samstag,14-17 Uhr,< 10 km,1000-<2000,> 5,182,0,8,13,27,0,190,0,0,300,44,0,28,0,0,58
w,>60,nein,Partnerschaft,nein,Dienstag,>17 Uhr,10 - 25 km,3200-<4500,1 bis 5,547,0,0,0,44,0,213,0,69,0,0,339,0,0,0,164
